Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
960,961,Male,Loyal Customer,58,Business travel,Business,3744,4,0,2,5,4,5,2,5,3,0,4,4,3,2,15,,satisfied
961,962,Male,Loyal Customer,50,Personal Travel,Business,1303,5,5,0,3,1,2,0,4,2,4,1,0,2,2,28,,satisfied
962,963,Female,Loyal Customer,67,Business travel,Eco Plus,1859,2,5,5,1,3,1,5,5,5,1,4,5,4,3,290,298.0,satisfied
963,964,Male,Loyal Customer,70,Business travel,Business,2665,1,2,4,3,0,1,0,4,5,4,2,0,3,4,42,,satisfied
964,965,Male,disloyal Customer,21,Personal Travel,Eco,3274,1,5,2,0,0,5,2,4,3,3,1,0,0,0,52,80.0,neutral or dissatisfied
965,966,Male,Loyal Customer,59,Business travel,Eco,3181,2,2,5,1,4,5,4,3,4,4,1,0,2,5,275,,satisfied
966,967,Male,disloyal Customer,74,Business travel,Eco,2730,3,1,0,0,4,3,2,0,2,0,1,2,2,0,231,246.0,neutral or dissatisfied
967,968,Female,Loyal Customer,24,Business travel,Eco,3261,1,4,2,2,1,5,3,4,1,0,5,4,5,2,211,237.0,neutral or dissatisfied
968,969,Female,disloyal Customer,39,Personal Travel,Business,4421,0,5,1,3,3,2,3,1,4,2,3,3,1,4,7,4.0,satisfied
969,970,Male,disloyal Customer,72,Personal Travel,Business,769,5,1,5,2,1,5,3,1,2,4,5,1,5,1,121,130.0,satisfied
970,971,Female,Loyal Customer,50,Personal Travel,Eco,3268,5,2,0,1,3,4,5,2,3,1,5,0,0,0,41,43.0,satisfied
971,972,Male,disloyal Customer,34,Personal Travel,Business,2221,2,5,2,0,5,2,1,4,5,5,5,3,5,2,232,258.0,satisfied
972,973,Male,disloyal Customer,41,Business travel,Eco,4178,1,5,1,1,0,3,3,4,3,5,3,2,2,0,69,89.0,neutral or dissatisfied
973,974,Male,Loyal Customer,51,Business travel,Business,4251,3,0,1,2,1,4,4,4,2,3,5,3,5,0,15,39.0,satisfied
974,975,Female,Loyal Customer,45,Personal Travel,Business,819,1,1,0,1,4,4,5,5,3,2,4,0,3,5,68,71.0,satisfied
975,976,Female,Loyal Customer,60,Business travel,Eco,2700,5,3,3,5,1,1,1,4,2,4,1,5,5,0,52,78.0,neutral or dissatisfied
976,977,Female,disloyal Customer,58,Business travel,Business,3698,4,3,4,4,5,2,1,4,2,1,1,4,4,2,172,177.0,satisfied
977,978,Female,disloyal Customer,56,Business travel,Eco,4769,0,0,0,2,1,4,3,1,3,2,2,3,0,5,261,277.0,neutral or dissatisfied
978,979,Female,disloyal Customer,39,Business travel,Eco,766,2,2,1,1,0,3,2,0,0,0,4,0,0,2,288,316.0,neutral or dissatisfied
979,980,Female,Loyal Customer,66,Personal Travel,Eco,383,4,3,1,0,5,1,0,0,1,3,3,0,2,3,14,26.0,neutral or dissatisfied
980,981,Female,disloyal Customer,34,Business travel,Eco,4003,3,3,0,1,4,4,2,2,4,4,1,1,5,3,269,282.0,satisfied
981,982,Female,Loyal Customer,51,Business travel,Eco Plus,3665,4,4,3,0,4,2,2,1,5,5,5,5,2,3,166,,satisfied
982,983,Female,Loyal Customer,23,Business travel,Eco,2334,4,1,4,4,2,1,1,4,1,1,2,1,2,0,62,74.0,neutral or dissatisfied
983,984,Male,Loyal Customer,63,Personal Travel,Business,4693,3,2,2,1,5,2,1,0,4,0,2,5,3,4,260,266.0,neutral or dissatisfied
984,985,Female,Loyal Customer,23,Business travel,Eco Plus,1565,4,5,0,4,2,2,5,3,4,2,1,4,1,2,120,,satisfied
985,986,Female,Loyal Customer,51,Business travel,Eco,229,2,1,4,2,2,2,5,3,5,3,4,1,2,3,239,,satisfied
986,987,Female,Loyal Customer,18,Personal Travel,Eco Plus,4834,5,2,4,0,0,1,1,3,1,2,2,4,1,4,106,105.0,neutral or dissatisfied
987,988,Female,Loyal Customer,27,Personal Travel,Eco Plus,2160,1,3,5,5,1,4,4,4,5,5,1,2,1,3,179,179.0,satisfied
988,989,Female,Loyal Customer,38,Business travel,Business,3772,4,4,1,2,4,5,4,4,2,2,4,2,0,3,15,22.0,satisfied
989,990,Female,Loyal Customer,22,Business travel,Eco Plus,2594,2,1,2,0,4,0,0,2,5,1,1,5,4,4,214,231.0,neutral or dissatisfied
990,991,Female,Loyal Customer,19,Business travel,Eco,1092,1,3,0,4,1,4,1,2,3,0,1,5,4,3,76,95.0,neutral or dissatisfied
991,992,Female,Loyal Customer,39,Business travel,Business,2221,1,2,1,3,4,1,3,2,0,4,4,1,5,0,224,,neutral or dissatisfied
992,993,Female,Loyal Customer,65,Business travel,Eco,2684,4,1,5,1,1,0,5,5,0,1,4,2,3,0,92,118.0,neutral or dissatisfied
993,994,Female,Loyal Customer,74,Business travel,Eco,4296,2,5,5,4,5,0,1,3,0,5,4,3,3,5,180,189.0,neutral or dissatisfied
994,995,Female,Loyal Customer,19,Business travel,Eco,2323,5,1,1,0,0,0,4,4,1,3,1,3,4,0,173,193.0,neutral or dissatisfied
995,996,Male,Loyal Customer,27,Business travel,Eco Plus,4622,4,3,3,0,0,5,1,3,1,5,2,3,5,1,218,223.0,neutral or dissatisfied
996,997,Male,Loyal Customer,51,Personal Travel,Eco,3288,3,1,4,0,0,3,4,2,2,5,3,2,4,5,142,145.0,satisfied
997,998,Female,Loyal Customer,33,Personal Travel,Business,3337,1,5,0,0,1,1,1,4,0,2,3,3,5,3,281,286.0,neutral or dissatisfied
998,999,Female,Loyal Customer,65,Personal Travel,Eco,4236,4,4,0,1,1,5,3,1,2,3,1,4,5,1,258,254.0,neutral or dissatisfied
999,1000,Male,disloyal Customer,68,Business travel,Business,4624,1,4,0,2,3,5,0,0,0,1,1,0,5,2,46,67.0,neutral or dissatisfied
